ГОД,МЕСЯЦ,КБК,ГБ,РБ,МБ
2005,январь,105104,2487573,2487573,0
2005,январь,105105,4699880,4699880,0
2005,январь,105106,110939,110939,0
2005,январь,105107,1805,1805,0
2005,январь,105201,43597,0,43597
2005,январь,105202,163326,0,163326
2005,январь,105203,4079,0,4079
2005,январь,105204,6170,0,6170
2005,январь,105205,6316,0,6316
2005,январь,105206,16838,0,16838
2005,январь,105207,80241,0,80241
2005,январь,105208,1016,0,1016
2005,январь,105210,255647,0,255647
2005,январь,105211,13011,0,13011
2005,январь,105212,1,0,1
2005,январь,105214,0,0,0
2005,январь,105215,0,0,0
2005,январь,105218,12951,0,12951
2005,январь,105223,40412,0,40412
2005,январь,105224,11844,0,11844
2005,январь,105229,40240,40240,0
2005,январь,105236,0,0,0
2005,январь,105237,5266,0,5266
2005,январь,105241,5635,5635,0
2005,январь,105242,25719,25719,0
2005,январь,105243,6586,6586,0
2005,январь,105244,1947,1947,0
2005,январь,105245,0,0,0
2005,январь,105246,193,193,0
2005,январь,105247,55172,55172,0
2005,январь,105248,80,80,0
2005,январь,105250,40216,40216,0
2005,январь,105251,0,0,0
2005,январь,105255,163709,163709,0
2005,январь,105258,0,0,0
2005,январь,105259,2,2,0
2005,январь,105260,266304,266304,0
2005,январь,105269,0,0,0
2005,январь,105270,1390,1390,0
2005,январь,105290,616181,0,616181
2005,январь,105291,135465,0,135465
2005,январь,105292,4750,0,4750
2005,январь,105293,4803,0,4803
2005,январь,105294,-1,0,-1
2005,январь,105295,40,0,40
2005,январь,105296,66326,0,66326
2005,январь,105297,11658,0,11658
2005,январь,105301,1,1,0
2005,январь,105302,88,88,0
2005,январь,105303,30500,0,30500
2005,январь,105304,1238,0,1238
2005,январь,105305,201239,201239,0
2005,январь,105306,10895544,10895544,0
2005,январь,105307,4200,4200,0
2005,январь,105308,518598,518598,0
2005,январь,105309,18546,18546,0
2005,январь,105310,1,1,0
2005,январь,105311,8318,8318,0
2005,январь,105313,214,214,0
2005,январь,105314,915,0,915
2005,январь,105315,118769,0,118769
2005,январь,105316,3087973,0,3087973
2005,январь,105322,0,0,0
2005,январь,105325,0,0,0
2005,январь,105326,2956821,2956821,0
2005,январь,105328,1613623,1613623,0
2005,январь,105329,0,0,0
2005,январь,105401,30265,0,30265
2005,январь,105402,38626,0,38626
2005,январь,105403,25516,0,25516
2005,январь,105404,4826,0,4826
2005,январь,105405,1965,0,1965
2005,январь,105406,21960,21960,0
2005,январь,105410,0,0,0
2005,январь,105412,3863,3863,0
2005,январь,105413,496,496,0
2005,январь,105414,9983,0,9983
2005,январь,105415,397,397,0
2005,январь,105416,492,492,0
2005,январь,105417,116,116,0
2005,январь,105418,58698,0,58698
2005,январь,105419,1838,1838,0
2005,январь,105420,72176,0,72176
2005,январь,105421,0,0,0
2005,январь,105422,0,0,0
2005,январь,106,4034044,4034044,0
2005,январь,106101,2988022,2988022,0
2005,январь,106102,344641,344641,0
2005,январь,106103,54802,54802,0
2005,январь,106104,6841,6841,0
2005,январь,106201,639629,639629,0
2005,январь,106202,82,82,0
2005,январь,106203,26,26,0
2005,январь,106204,0,0,0
2005,январь,107,9100,6819,2281
2005,январь,107109,6819,6819,0
2005,январь,107110,2281,0,2281
2005,январь,108,658220,475628,182592
2005,январь,108101,166190,166190,0
2005,январь,108102,148531,0,148531
2005,январь,108103,2628,2628,0
2005,январь,108104,10393,0,10393
2005,январь,108105,3383,0,3383
2005,январь,108106,10683,0,10683
2005,январь,108107,562,0,562
2005,январь,108108,5544,0,5544
2005,январь,108109,919,0,919
2005,январь,108110,1113,0,1113
2005,январь,108111,138487,138487,0
2005,январь,108112,1464,0,1464
2005,январь,108113,330,330,0
2005,январь,108114,22980,22980,0
2005,январь,108115,48129,48129,0
2005,январь,108116,96878,96878,0
2005,январь,108117,0,0,0
2005,январь,108118,7,7,0
2005,январь,2,4424958,4192856,232102
2005,январь,201,4052527,3941467,111059
2005,январь,201101,58240,58240,0
2005,январь,201102,4643,0,4643
2005,январь,201201,0,0,0
2005,январь,201227,0,0,0
2005,январь,201301,35830,35830,0
2005,январь,201302,927,0,927
2005,январь,201401,0,0,0
2005,январь,201402,157,0,157
2005,январь,201501,19492,19492,0
2005,январь,201502,4,4,0
2005,январь,201503,3737213,3737213,0
2005,январь,201504,60332,0,60332
2005,январь,201601,2726,2726,0
2005,январь,201602,0,0,0
2005,январь,201603,84,84,0
2005,январь,201701,0,0,0
2005,январь,201702,14,14,0
2005,январь,201703,0,0,0
2005,январь,201704,36230,36230,0
2005,январь,201705,0,0,0
2005,январь,201706,6411,0,6411
2005,январь,201707,0,0,0
2005,январь,201708,0,0,0
2005,январь,201709,8,8,0
2005,январь,201710,0,0,0
2005,январь,201711,1270,0,1270
2005,январь,201712,2,2,0
2005,январь,201713,4,0,4
2005,январь,201714,0,0,0
2005,январь,201715,178,178,0
2005,январь,201901,13087,13087,0
2005,январь,201902,36484,0,36484
2005,январь,201903,26161,26161,0
2005,январь,201904,0,0,0
2005,январь,201905,11500,11500,0
2005,январь,201906,698,698,0
2005,январь,201907,830,0,830
2005,январь,201908,0,0,0
2005,январь,202,5620,1193,4427
2005,январь,202101,1193,1193,0
2005,январь,202102,4427,0,4427
2005,январь,203,20460,19734,726
2005,январь,203101,19734,19734,0
2005,январь,203102,726,0,726
2005,январь,204,299297,197558,101739
2005,январь,204101,100332,100332,0
2005,январь,204102,31,31,0
2005,январь,204103,6335,6335,0
2005,январь,204105,100518,0,100518
2005,январь,204106,14,0,14
2005,январь,204107,0,0,0
2005,январь,204108,10,10,0
2005,январь,204109,2,2,0
2005,январь,204110,2045,2045,0
2005,январь,204111,195,195,0
2005,январь,204112,141,0,141
2005,январь,204113,88602,88602,0
2005,январь,204114,1066,0,1066
2005,январь,204115,7,7,0
2005,январь,205,27,27,0
2005,январь,205101,27,27,0
2005,январь,205102,0,0,0
2005,январь,205201,0,0,0
2005,январь,205202,0,0,0
2005,январь,206,47026,32877,14150
2005,январь,206101,13,13,0
2005,январь,206102,0,0,0
2005,январь,206103,0,0,0
2005,январь,206104,1010,1010,0
2005,январь,206105,1378,0,1378
2005,январь,206106,13022,13022,0
2005,январь,206107,2919,0,2919
2005,январь,206108,18832,18832,0
2005,январь,206109,9852,0,9852
2005,январь,299999,152539652,125642724,26896927
2005,январь,3,1099225,5871,1093354
2005,январь,301,16096,5752,10343
2005,январь,301101,5752,5752,0
2005,январь,301102,10343,0,10343
2005,январь,302,117,117,0
2005,январь,302101,0,0,0
2005,январь,302102,0,0,0
2005,январь,302103,117,117,0
2005,январь,302104,0,0,0
2005,январь,303,1083012,1,1083011
2005,январь,303101,985803,0,985803
2005,январь,303102,97208,0,97208
2005,январь,303201,1,1,0
2005,январь,399999,153638877,125648595,27990282
2005,январь,901101,6819882,0,
2005,январь,906101,27165471,0,
2005,январь,908101,19605,0,
2006,январь,1,180720549,143335923,37384627
2006,январь,101,91424585,78056434,13368151
2006,январь,101101,28125563,28125563,0
2006,январь,101102,5557586,5557586,0
2006,январь,101103,288255,288255,0
2006,январь,101104,4262966,4262966,0
2006,январь,101105,24831034,24831034,0
2006,январь,101106,3933987,3933987,0
2006,январь,101107,11057043,11057043,0
2006,январь,101201,11885108,0,11885108
2006,январь,101202,1260668,0,1260668
2006,январь,101203,222375,0,222375
2006,январь,103,14531645,0,14531645
2006,январь,103101,14531645,0,14531645
2006,январь,104,822990,0,822990
2006,январь,104101,379396,0,379396
2006,январь,104102,58256,0,58256
2006,январь,104301,1431,0,1431
2006,январь,104302,27636,0,27636
2006,январь,104303,5440,0,5440
2006,январь,104304,0,0,0
2006,январь,104305,50,0,50
2006,январь,104306,0,0,0
2006,январь,104307,1809,0,1809
2006,январь,104308,73934,0,73934
2006,январь,104401,93045,0,93045
2006,январь,104402,165531,0,165531
2006,январь,104501,16462,0,16462
2006,январь,105,68166819,59872220,8294599
2006,январь,105101,21290010,21290010,0
2006,январь,105102,11520092,11520092,0
2006,январь,105103,0,0,0
2006,январь,105104,6132394,6132394,0
2006,январь,105105,8351506,8351506,0
2006,январь,105106,3827,3827,0
2006,январь,105107,527,527,0
2006,январь,105201,81564,0,81564
2006,январь,105202,309674,0,309674
2006,январь,105203,13912,0,13912
2006,январь,105204,21961,0,21961
2006,январь,105205,8966,0,8966
2006,январь,105206,12092,0,12092
2006,январь,105207,88413,0,88413
2006,январь,105208,-215,0,-215
2006,январь,105210,354512,0,354512
2006,январь,105211,10645,0,10645
2006,январь,105212,-250,0,-250
2006,январь,105214,0,0,0
2006,январь,105215,0,0,0
2006,январь,105218,21829,0,21829
2006,январь,105223,70293,0,70293
2006,январь,105224,7004,0,7004
2006,январь,105229,31065,31065,0
2006,январь,105236,0,0,0
2006,январь,105237,23464,0,23464
2006,январь,105241,4852,4852,0
2006,январь,105242,9051,9051,0
2006,январь,105243,2124,2124,0
2006,январь,105244,5503,5503,0
2006,январь,105245,3025,3025,0
2006,январь,105246,282,282,0
2006,январь,105247,63341,63341,0
2006,январь,105248,0,0,0
2006,январь,105250,78775,78775,0
2006,январь,105251,0,0,0
2006,январь,105255,287602,287602,0
2006,январь,105258,0,0,0
2006,январь,105259,0,0,0
2006,январь,105260,254862,254862,0
2006,январь,105269,0,0,0
2006,январь,105270,1,1,0
2006,январь,105290,838488,0,838488
2006,январь,105291,141714,0,141714
2006,январь,105292,5715,0,5715
2006,январь,105293,4948,0,4948
2006,январь,105294,12,0,12
2006,январь,105295,20,0,20
2006,январь,105296,80209,0,80209
2006,январь,105297,12335,0,12335
2006,январь,105301,619,619,0
2006,январь,105302,0,0,0
2006,январь,105303,39693,0,39693
2006,январь,105304,2687,0,2687
2006,январь,105305,207434,207434,0
2006,январь,105306,2957385,2957385,0
2006,январь,105307,72215,72215,0
2006,январь,105308,496447,496447,0
2006,январь,105309,15461,15461,0
2006,январь,105310,73,73,0
2006,январь,105311,9783,9783,0
2006,январь,105313,2307,2307,0
2006,январь,105314,1037,0,1037
2006,январь,105315,154099,0,154099
2006,январь,105316,5402128,0,5402128
2006,январь,105322,0,0,0
2006,январь,105325,0,0,0
2006,январь,105326,4925966,4925966,0
2006,январь,105328,3071017,3071017,0
2006,январь,105329,0,0,0
2006,январь,105401,32789,0,32789
2006,январь,105402,33760,0,33760
2006,январь,105403,17247,0,17247
2006,январь,105404,312031,0,312031
2006,январь,105405,7649,0,7649
2006,январь,105406,52772,52772,0
2006,январь,105410,1,0,1
2006,январь,105412,17240,17240,0
2006,январь,105413,1,1,0
2006,январь,105414,11621,0,11621
2006,январь,105415,338,338,0
2006,январь,105416,1665,1665,0
2006,январь,105417,52,52,0
2006,январь,105418,75925,0,75925
2006,январь,105419,2583,2583,0
2006,январь,105420,96623,0,96623
2006,январь,105421,9,9,0
2006,январь,105422,15,15,0
2006,январь,106,5076955,5076955,0
2006,январь,106101,4021908,4021908,0
2006,январь,106102,225350,225350,0
2006,январь,106103,3376,3376,0
2006,январь,106105,36559,36559,0
2006,январь,106201,789761,789761,0
2006,январь,106202,0,0,0
2006,январь,106203,0,0,0
2006,январь,106204,0,0,0
2006,январь,107,12130,11953,177
2006,январь,107109,11953,11953,0
2006,январь,107110,177,0,177
2006,январь,108,685425,318361,367065
2006,январь,108101,13137,13137,0
2006,январь,108102,331866,0,331866
